id,name,title,slug,page_layout,tag_page_type,tag_media_1,tag_media_2,tag_language,tag_university,tag_canton,tag_special_content_1,tag_special_content_2,tag_references,tag_footnotes,tag_others,user_1_id,user_2_id,user_3_id,user_4_id,user_1_username,user_2_username,user_3_username,user_4_username
6609,Drei Philosophen – zwei Bücher – ein Spiegeleye,Drei Philosophen – zwei Bücher – ein Spiegeleye,drei-philosophen-zwei-buecher-ein-spiegeleye,article,information page,,,German,,ZH,,,,,,25345,zippra,,,,,,
6598,ZIPPRA,ZIPPRA,zippra,standard,presentation page,,,German,Cafe,ZH,,,,,,25345,zippra,,,,,,
6595,EVENT/ARTICLE Einführung in die Ethik des guten Lebens,Einführung in die Ethik des guten Lebens,2023-01-03-elenchos,article,article about event,,,German,,ZH,,,,,,38,ihofmann,,,,,,
6610,EVENT/ARTICLE Lektürekurs: Hartmut Rosa: Unverfügbarkeit,Lektürekurs: Hartmut Rosa: Unverfügbarkeit,2023-01-13-elenchos,article,article about event,,,German,,ZH,,,,,,38,ihofmann,,,,,,
6597,Elenchos,Elenchos,elenchos,standard,presentation page,,,German,Cafe,ZH,,,,,,38,ihofmann,,,,,,
6613,KOPFVORAN Philosophische Bücher lesen,Philosophische Bücher lesen,philosophische-buecher-lesen,article,information page,,,German,,ZH,,,,,,25352,kopfvoran,,,,,,
2631,EVENT/ARTICLE Philosophie von und um 1968,Philosophie von und um 1968,2018-11-15-zippra,article,article about event,,,German,,ZH,,,,,,7,raess,25345,zippra,,,,
6611,kopfvoran,kopfvoran,kopfvoran,standard,presentation page,,,German,Cafe,ZH,,,,,,291,fillinger,,,,,,
6600,Durchs Labyrinth,Durchs Labyrinth,durchs-labyrinth,standard,presentation page,,,German,Cafe,ZH,,,,,,25119,blum,,,,,,
6602,Alkyon,Alkyon,alkyon,standard,presentation page,,,German,Cafe,ZH,,,,,,25119,blum,,,,,,
7941,PhiloCom,PhiloCom,philocom,standard,presentation page,,,French,Cafe,GE,,,,,,25119,blum,,,,,,
8497,Philosophie am Obertor,Philosophie am Obertor,obertor,standard,presentation page,,,German,Cafe,ZH,,,,,,25119,blum,,,,,,
8498,Denkpraxis,Denkpraxis,denkpraxis,standard,presentation page,,,German,Cafe,BS,,,,,,25119,blum,,,,,,
7695,EVENT/ARTICLE Cosa sarebbe successo se ... ,Cosa sarebbe successo se ...,2021-12-20-ratio,article,article about event,,,Italian,,TI,,,,,,1246,ratio,25119,blum,,,,
7696,EVENT/ARTICLE Abisso e Stelle Stesso Foco Chiama ,Abisso e Stelle Stesso Foco Chiama,2021-06-01-ratio,article,article about event,,,Italian,,TI,,,,,,1246,ratio,,,,,,
7708,ORFIL Bando di concorso per una borsa di studio per studenti e studentesse in filosofia (Kopie),Bando di concorso per una borsa di studio per studenti e studentesse in filosofia,2019-11-30-orfil,article,information page,,,Italian,,TI,,,,,,1025,orfil,,,,,,
7697,Therefore: Ratio's association journal,Therefore: Ratio's association journal,therefore-ratio,article,information page,,,English,,TI,student project,,,,,1246,ratio,,,,,,
5653,Società Filosofica della Svizzera Italiana,Società Filosofica della Svizzera Italiana,sfsi,standard,presentation page,,,Italian,Soc,TI,,,,,,7,raess,,,,,,
7703,ORFIL Calendario delle conferenze 2023/2024,Calendario delle conferenze 2023/2024,orfil-calendario-23-24,article,information page,,,Italian,,TI,,,,,,1025,orfil,,,,,,
7701,EVENT/ARTICLE Dal senso comune e dalle scienze alla metafisica analitica,Dal senso comune e dalle scienze alla metafisica analitica,2020-02-11-orfil,article,article about event,,,Italian,,TI,,,,,,1025,orfil,25119,blum,,,,
7702,EVENT/ARTICLE La natura di Aristotele ieri e oggi ,La natura di Aristotele ieri e oggi,2020-10-06-orfil,article,article about event,,,Italian,,TI,,,,,,1025,orfil,,,,,,
7710,EVENT/ARTICLE Marx nel sue e nel nostro tempo,Marx nel sue e nel nostro tempo,2021-11-09-orfil,article,article about event,,,Italian,,TI,,,,,,1025,orfil,25119,blum,,,,
7711,EVENT/ARTICLE Intelligenza artificiale tra cinema e filosofia ,Intelligenza artificiale tra cinema e filosofia,2019-11-19-orfil,article,article about event,,,Italian,,TI,,,,,,1025,orfil,25119,blum,,,,
7709,EVENT/ARTICLE Aristotele e l'odierna filosofia della mente,Aristotele e l'odierna filosofia della mente,2021-01-12-orfil,article,article about event,,,Italian,,TI,,,,,,1025,orfil,25119,blum,,,,
7693,"EVENT/ARTICLE Dal problema del carrello ferroviario allo scarabeo di Wittgenstein.  Fra paradossi, dilemmi, equivoci. (Kopie)","Dal problema del carrello ferroviario allo scarabeo di Wittgenstein.  Fra paradossi, dilemmi, equivoci.",2019-11-20-sfsi,article,article about event,,,Italian,,TI,,,,,,1014,sfsi,25119,blum,,,,
7691,EVENT/ARTICLE Chi sono io? Il paradosso della “Nave di Teseo” ,Chi sono io? Il paradosso della “Nave di Teseo” ,2020-01-15-sfsi,article,article about event,,,Italian,,TI,,,,,,1014,sfsi,25119,blum,,,,
7692,EVENT/ARTICLE L’esperienza filosofica,L’esperienza filosofica ,2020-02-19-sfsi,article,article about event,,,Italian,,TI,,,,,,1014,sfsi,25119,blum,,,,
7694,EVENT/ARTICLE Il prossimo futuro ,Il prossimo futuro,2020-11-18-sfsi,article,article about event,,,Italian,,TI,,,,,,1014,sfsi,25119,blum,,,,
7690,"EVENT/ARTICLE Libertà e felicità in ""On Liberty” (Kopie)","Libertà e felicità in ""On Liberty”",2021-10-05-sfsi,article,article about event,,,Italian,,TI,,,,,,1014,sfsi,25119,blum,,,,
7689,"EVENT/ARTICLE La questione di genere nell’ottica di ""On Liberty” (Kopie)","La questione di genere nell’ottica di ""On Liberty”",2021-10-12-sfsi,article,article about event,,,Italian,,TI,,,,,,1014,sfsi,25119,blum,,,,
7688,"EVENT/ARTICLE Autorità e libertà: la genesi di ""On Liberty"" tra passione politica e autobiografia. (Kopie)","Autorità e libertà: la genesi di ""On Liberty"" tra passione politica e autobiografia.",2021-09-28-sfsi,article,article about event,,,Italian,,TI,,,,,,1014,sfsi,25119,blum,,,,
7714,EVENT/ARTICLE È possibile incontrare la filosofia nell'infanzia? ,È possibile incontrare la filosofia nell'infanzia?,2019-11-20-cdm,article,article about event,,,Italian,,TI,,,,,,25119,blum,26520,cdm,,,,
7713,EVENT/ARTICLE È possibile pensare un futuro tenendoci a distanza? ,È possibile pensare un futuro tenendoci a distanza?,2020-11-18-cdm,article,article about event,,,Italian,,TI,,,,,,25119,blum,26520,cdm,,,,
8010,Orizzonti Filosofici,L'associazione Orizzonti Filosofici,orfil,standard,presentation page,,,Italian,Cafe,TI,,,,,,1025,orfil,,,,,,
7969,Associazione studentesca Ratio,Associazione studentesca Ratio,ratio,standard,presentation page,,,English,USI,TI,,,,,,25119,blum,,,,,,
8009,Il colore dei margini,Il colore dei margini,cdm,standard,presentation page,,,Italian,Cafe,TI,,,,,,26520,cdm,,,,,,
7125,EVENT/ARTICLE Conférence de Jonathan Guévorts - Star Wars: le chemin initiatique du héros  (Kopie),Conférence de Jonathan Guévorts - Star Wars: le chemin initiatique du héros ,2019-03-07-nalausanne,article,article about event,,,French,,VD,,,,,,812,nalausanne,25119,blum,,,,
6722,EVENT/ARTICLE Theoriekurs: Auffassungen romantischer Liebe,Theoriekurs: Auffassungen romantischer Liebe,2023-01-30-zippra,article,article about event,,,German,,ZH,,,,,,25345,zippra,,,,,,
7124,EVENT/ARTICLE Conférence d'Olivier Larrègle: L'amour de la rose - Le Petit Prince (Kopie),Conférence d'Olivier Larrègle: L'amour de la rose - Le Petit Prince,2019-02-14-nalausanne,article,article about event,,,French,,VD,,,,,,812,nalausanne,25119,blum,,,,
4961,"EVENT/ARTICLE Pizza, Philosophy and Science #gender: Der Mythos Jungfernhäutchen","Pizza, Philosophy and Science #gender: Der Mythos Jungfernhäutchen",2021-11-25-pps,article,article about event,,,German,,ZH,,,,,,560,reatch,,,,,,
2571,"EVENT/ARTICLE Was ist gute Forschung? - Pizza, Philosophy and Science","Was ist gute Forschung? - Pizza, Philosophy and Science",2018-08-22-pps,article,article about event,,,German,,BE,,,,,,7,raess,560,reatch,,,,
4792,"EVENT/ARTICLE Pizza, Philosophy and Science im Park: Gentechnisch veränderte Pflanzen","Pizza, Philosophy and Science im Park: Gentechnisch veränderte Pflanzen",2021-09-22-pps,article,article about event,,,German,,BE,,,,,,560,reatch,,,,,,
2422,"EVENT/ARTICLE Pizza, Philosophy and Science - Mit Kevin Reuter","Pizza, Philosophy and Science - Mit Kevin Reuter",2018-06-21-pps,article,article about event,,,German,,BE,,,,,,7,raess,560,reatch,,,,
4992,"EVENT/ARTICLE Pizza, Philosophy and Science: Normen und Normenwandel","Pizza, Philosophy and Science: Normen und Normenwandel",2021-11-30-pps,article,article about event,,,German,,BE,,,,,,560,reatch,,,,,,
7123,EVENT/ARTICLE Atelier: À la découverte des symboles du « Petit Prince »  (Kopie),Atelier: À la découverte des symboles du « Petit Prince » ,2019-02-16-nalausanne,article,article about event,,,French,,VD,,,,,,812,nalausanne,25119,blum,,,,
2528,EVENT/ARTICLE Tagesseminar des ZIPPRA: Zur Lage der Welt. Philosophische Analysen zur Gegenwart,Tagesseminar des ZIPPRA: Zur Lage der Welt. Philosophische Analysen zur Gegenwart,2018-09-01-zippra,article,article about event,,,German,,ZH,,,,,,38,ihofmann,25345,zippra,,,,
8001,Philosophie im Café Kairo,Philosophie im Café Kairo,philosophie-im-kairo,standard,portal page,,,German,,,our event,,,,,25119,blum,,,,,,
8002,Atelier für Kunst und Philosophie,Atelier für Kunst und Philosophie,atelier-fuer-kunst-und-philosophie,standard,presentation page,,,German,,BE,,,,,,25119,blum,,,,,,
5747,Café Philo Solothurn,Café Philo Solothurn,cps,standard,presentation page,,,German,Cafe,BE,,,,,,2133,kohler,,,,,,
8004,"Pizza, Philosophy and Science","Pizza, Philosophy and Science",pps,standard,presentation page,,,German,,,,,,,,25119,blum,,,,,,
8003,Café Philo Campus Muristalden,Café Philo Campus Muristalden,cafe-philo-campus-muristalden,standard,presentation page,,,German,Cafe,BE,,,,,,25119,blum,,,,,,
7942,philothik,philothik,philothik,standard,presentation page,,,German,Cafe,ZH,,,,,,401,philothik,,,,,,
6724,Café Philo Brugg,Café Philo Brugg,cafe-philo-brugg,standard,presentation page,,,German,Cafe,ZH,,,,,,25483,cafephilobrugg,,,,,,
8000,Denkpause,Denkpause,denkpause,standard,presentation page,,,German,Cafe,BS,,,,,,25119,blum,,,,,,
6448,Philosophisches Café Basel,Philosophisches Café Basel,philosophisches-cafe-basel,standard,presentation page,,,German,Cafe,BS,,,,,,2133,kohler,,,,,,
4888,"Veranstaltungsreihe ""Philosophieren mit Kindern und Erwachsenen""","Veranstaltungsreihe ""Philosophieren mit Kindern und Erwachsenen""",philosophieren-mit,standard,presentation page,,,German,,BE,,,,,,7,raess,,,,,,
8005,Café Philo Fribourg,Café Philo Fribourg,cafe-philo-fribourg,standard,presentation page,,,German,Cafe,FR,,,,,,25119,blum,,,,,,
8007,Café Philo Fledermaus,Café Philo Fledermaus,cafe-philo-fledermaus,standard,presentation page,,,German,Cafe,BE,,,,,,25119,blum,,,,,,
8006,Café Philo Nouvelle Acropole,Café Philo Nouvelle Acropole,nouvelle-acropole,standard,presentation page,,,French,Cafe,VD,,,,,,25119,blum,,,,,,
8008,Les atéliers philo,Les atéliers philo,ateliers-philo,standard,presentation page,,,French,Cafe,GE,,,,,,25119,blum,,,,,,
6734,reatch,reatch,reatch,standard,presentation page,,,German,Cafe,ZH,,,,,,25119,blum,,,,,,
9219,Sinnmaximierung,Sinnmaximierung,sinnmaximierung,standard,presentation page,,,German,Cafe,ZH,,,,,,25119,blum,,,,,,
9254,EVENT/ARTICLE Café Philo Thun: Hundert Mal Philosophieren,Café Philo Thun: Hundert Mal Philosophieren,2023-05-09-cafe-philo-thun,article,article about event,,,German,,BE,,,,,,25119,blum,,,,,,
9255,EVENT/ARTICLE Café Philo Thun: Fiktionskompetenz gegen Fiktionsmacht,Café Philo Thun: Fiktionskompetenz gegen Fiktionsmacht,2021-01-01-cafe-philo-thun,article,article about event,,,German,,BE,,,,,,26063,schefer,,,,,,
9257,EVENT/ARTICLE Café Philo Thun: Philosophisches Gedankenbuch,Café Philo Thun: Philosophisches Gedankenbuch,2021-01-02-cafe-philo-thun,article,article about event,,,German,,BE,,,,,,26063,schefer,,,,,,
9256,EVENT/ARTICLE Café Philo Thun: Nachahmen und Enttarnen,Café Philo Thun: Nachahmen und Enttarnen,2023-01-01-cafe-philo-thun,article,article about event,,,German,,BE,,,,,,25119,blum,,,,,,
9246,Café Philo Gymnasium Seefeld Thun,Café Philo Gymnasium Seefeld Thun,cafe-philo-thun,standard,presentation page,,,German,Cafe,BE,,,,,,5254,scheiwiller,,,,,,
7699,EVENT/ARTICLE  Plotino sull'immortalità dell'anima (Kopie),Plotino sull'immortalità dell'anima,2021-03-12-istituto-svizzero,article,article about event,,,Italian,,,,,,,,25119,blum,,,,,,
1473,EVENT/ARTICLE WELTETHOS TUEBINGEN A World Ethos for Global Business?,A World Ethos for Global Business?,2017-10-05-weltethos,article,information page,,,English,,,,,,,,7,raess,25119,blum,,,,
2999,EVENT/ARTICLE Philosophisches Konzertprojekt: Im Anfang war der Logos,Philosophisches Konzertprojekt: Im Anfang war der Logos,2019-02-23-aventure,article,article about event,,,German,,BE,,,,,,7,raess,25119,blum,,,,
8380,Freud-Institut Zürich,Freud-Institut Zürich,freud-institut,standard,presentation page,,,German,,ZH,,,,,,24867,thalmann,,,,,,
8384,C.G. Jung Institut Zürich,C.G. Jung Institut Zürich,jung-institut,standard,presentation page,,,German,,ZH,,,,,,24867,thalmann,,,,,,
8391,Alfred Adler Gesellschaft ,Alfred Adler Gesellschaft ,adler-gesellschaft,standard,presentation page,,,German,,ZH,,,,,,24867,thalmann,,,,,,
3869,"EVENT/ARTICLE ""Uhu Experiment""- Philosophieren für und mit Kindern, Jugendlichen und Erwachsene","""Uhu Experiment""- Philosophieren für und mit Kindern, Jugendlichen und Erwachsene",2020-02-26-mandarina,article,article about event,,,German,,,,,,,,7,raess,25119,blum,,,,
2983,EVENT/ARTICLE HAUS GUTENBERG «Zeit der Zauberer - Das grosse Jahrzehnt der Philosophie 1919-1929»,«Zeit der Zauberer - Das grosse Jahrzehnt der Philosophie 1919-1929»,2019-02-19-gutenberg,article,article about event,,,German,,,,,,,,793,hausgutenberg,,,,,,
1737,EVENT/ARTICLE KLEE MUSEUM BERN Sollte alles denn gewusst sein? Paul Klee - Dichter und Denker,Sollte alles denn gewusst sein? Paul Klee - Dichter und Denker,2017-08-04-zentrumpaulklee,article,article about event,,,German,,BE,,,,,,295,zpk,,,,,,
4670,EVENT/ARTICLE philosophische Wanderung von Florian Wüstholz: Was ist der Wert der Natur?,Was ist der Wert der Natur?,2021-06-05-alpines-museum,article,article about event,,,German,,BE,,,,,,7,raess,25618,wuestholz,,,,
5862,EVENT/ARTICLE Klages-Gesellschaft „Eros und Sexus“ in der Philosophie von Ludwig Klages,„Eros und Sexus“ in der Philosophie von Ludwig Klages,2022-08-27-klages,article,article about event,,,German,,ZH,,,,,,674,klages-gesellschaft,25119,blum,,,,
7132,"EVENT/ARTICLE  Spectacle "" Il va où le blanc de la neige, quand elle fond ?"" (Kopie)","Spectacle "" Il va où le blanc de la neige, quand elle fond ?""",2019-11-06-petit-theatre,article,article about event,,,English,,VD,,,,,,25119,blum,26608,petittheatre,,,,
7154,EVENT/ARTICLE GENEVE SPUTNIK Séminaire sur le cinéma - Faire le Gilles (Kopie),Séminaire sur le cinéma - Faire le Gilles,2019-06-19-cantarella,article,article about event,,,French,,GE,,,,,,25119,blum,26615,cantarella,,,,
7153,EVENT/ARTICLE CERN Conférence du philosophe et philologue Heinz Wismann: Fait et sens. Le rôle du langage dans l’expérience d’un monde commun. (Kopie),Conférence du philosophe et philologue Heinz Wismann: Fait et sens. Le rôle du langage dans l’expérience d’un monde commun.,2018-06-20-cern,article,article about event,,,French,,GE,,,,,,25119,blum,26606,cern,,,,
7698,"EVENT/ARTICLE Baruch Spinoza. Storia disegnata per accenni"" di Fosco Valentini, Fontana Edizioni, Lugano 2019","""Baruch Spinoza. Storia disegnata per accenni"" di Fosco Valentini, Fontana Edizioni, Lugano 2019                ",2020-01-24-societas-spinozana,article,article about event,,,Italian,,TI,,,,,,25119,blum,26579,societas-spinozana,,,,
7716,EVENT/ARTICLE Rinascere a nuova vita ,Rinascere a nuova vita,2020-11-17-eranos,article,article about event,,,Italian,,TI,,,,,,25119,blum,26538,eranos,,,,
7654,EVENT/ARTICLE Concours européen de la chanson philosophique (Genève),Concours européen de la chanson philosophique (Genève),2019-09-24-mfurlan,article,article about event,,,French,,GE,,,,,,25119,blum,26460,comediedegeneve,26616,mfurlan,,
7655,EVENT/ARTICLE Concours européen de la chanson philosophique (Lausanne),Concours européen de la chanson philosophique (Lausanne),2019-09-05-mfurlan,article,article about event,,,French,,VD,,,,,,25119,blum,26616,mfurlan,,,,
7656,"EVENT/ARTICLE IVR World Congress 2019 ""Dignity, Democracy, Diversity"" (Kopie)","IVR World Congress 2019 ""Dignity, Democracy, Diversity""",2019-07-07-ivr,article,article about event,,,English,,,,,,,,25741,unilu,,,,,,
7658,EVENT/ARTICLE 8e Rencontres Philosophiques de Langres (Kopie),8e Rencontres Philosophiques de Langres,2018-10-01-langres,article,article about event,,,French,,,,,,,,25119,blum,,,,,,
8211,Stoa Gallica,Stoa Gallica,stoa-gallica,standard,presentation page,,,German,,VD,,,,,,25119,blum,,,,,,
8426,Stoa Helvetica ,Stoa Helvetica ,stoa-helvetica,standard,presentation page,,,German,,ZH,,,,,,25737,stoa-helvetica,,,,,,
8214,Je pense donc c'est chouette,Je pense donc c'est chouette,je-pense-donc-cest-chouette,standard,presentation page,,,French,Cafe,VD,,,,,,25119,blum,,,,,,
8591,Sophia -- Filosofia in festa ,Sophia Filosofia in festa,sophia-filosofia-in-festa,standard,presentation page,,,Italian,,,,,,,,24916,luporini,,,,,,
8592,Laboratori filosofici nelle prime del Galileo Chini ,Laboratori filosofici nelle prime del Galileo Chini,laboratori-filosofici-nelle-prime-del-galileo-chini,standard,presentation page,,,Italian,,,,,,,,24916,luporini,,,,,,
8593,"Instituto Nazionale di Documentazione, Innovazione e Ricerca Educativa (Indire) ",Indire,indire,standard,presentation page,,,Italian,,,,,,,,24916,luporini,,,,,,
8594,PATHS (Philosophical Approach to Thinking Skills) ,PATHS,paths,standard,presentation page,video,,Italian,,,,,,,,24916,luporini,,,,,,
8736,Schwabe Verlag,Schwabe Verlag,schwabe-verlag,standard,presentation page,,,German,,,press,,,,,25819,nsweiss,,,,,,
8737,Philosophie Magazin,Philosophie Magazin,philosophie-magazin,standard,presentation page,,,German,,,press,,,,,25819,nsweiss,,,,,,
8738,agora42,agora42,agora42,standard,presentation page,,,German,,,press,,,,,25819,nsweiss,,,,,,
8748,Merve Verlag,Merve Verlag,merve-verlag,standard,presentation page,,,German,,,press,,,,,25819,nsweiss,,,,,,
3796,EVENT/ARTICLE Philosophieren mit Kindern,Philosophieren mit Kindern,2020-06-19-phzh,article,article about event,,,German,,ZH,high schools,,,,,25734,phgz,,,,,,
4650,EVENT/ARTICLE Tagung «Philosophieren mit Kindern und Jugendlichen»,Tagung «Philosophieren mit Kindern und Jugendlichen»,2021-09-10-phzh,article,article about event,,,German,,ZH,high schools,,,,,7,raess,25119,blum,,,,
8847,Socrethics,Socrethics,socrethics,standard,presentation page,,,German,Cafe,ZH,,,,,,25867,contestabile,,,,,,
6319,EVENT/ARTICLE Toleranz leben – Toleranz verteidigen,Toleranz leben – Toleranz verteidigen,2022-10-22-castellio,article,article about event,,,German,,BS,,,,,,26605,castellio,,,,,,
3293,COURSE Onlinelernkurs Ethik,Ethische Überlegungen,onlinelernkurs-ethik,standard,portal page,,,German,,,course,,,,,2,leser,,,,,,
5080,COURSE Onlinelernkurs Klimagerechtigkeit,Onlinelernkurs Klimagerechtigkeit,onlinelernkurs-klimagerechtigkeit,standard,portal page,,picture,German,,,course,,,,,2133,kohler,,,,,,
9494,COURSE Onlinelernkurs feministische Philosophie,Onlinelernkurs feministische Philosophie,onlinelernkurs-feministische-philosophie,standard,portal page,,,German,,,course,,,,,2133,kohler,,,,,,
9495,COURSE Onlinelernkurs Wissenschaftstheorie,Onlinelernkurs Wissenschaftstheorie,onlinelernkurs-wissenschaftstheorie,standard,portal page,,,German,,,course,,,,,2133,kohler,,,,,,
5610,Philosophie-Olympiade,Philosophie-Olympiade - Les Olympiades de Philosophie,philosophie-olympiade,topic,presentation page,,,German,,,high schools,philosophy olympiad,,,,2133,kohler,,,,,,
9611,JOB Geneva: PhD position,Geneva: 4 years PhD position,2024-06-01-phd-position-unige,article,information page,,,English,UniGE,GE,job,,,,,20,unige,,,,,,
9612,JOB Geneva: 3-year Postdoctoral Position 75/80%,Geneva: 3-year Postdoctoral Position 75/80%,2024-06-02-postdoc-unige,article,information page,,,English,UniGE,GE,job,,,,,20,unige,,,,,,
9613, JOB Zurich: 2-year Postdoc Position, Zurich: 2-year Postdoc Position,2024-04-20-postdoc-uzh,article,information page,,,English,UZH,ZH,job,,,,,1536,uzh,,,,,,
9614,JOB: Geneva: Assistant Position in Philosophy of Science,Geneva: Assistant Position in Philosophy of Science,2024-03-31-assistant-unige,article,information page,,,English,UniGE,GE,job,,,,,20,unige,,,,,,
9615,JOB: Bern: 4-year Postdoc Position in Feminist Philosophy of Climate Science,Bern: 4-year Postdoc Position in Feminist Philosophy of Climate Science,2024-04-15-unibe,article,information page,,,English,UniBE,BE,job,,,,,21,unibe,,,,,,
9616,JOB: Fribourg: Lecturer Position in Environmental / Climate / Animal Ethics,Fribourg: Lecturer Position in Environmental / Climate / Animal Ethics,2024-04-28-unifr,article,information page,,,English,UniFR,FR,job,,,,,22,unifr,,,,,,
9617,JOB: Lausanne: Assistant·e diplômé·e en éthique ,Lausanne: Assistant·e diplômé·e en éthique ,2024-04-16-assistant-unil,article,information page,,,French,UniL,VD,job,,,,,19,unil,,,,,,
9618,JOB: Zurich: 4-year PhD Position: Meaning In Life in the Digital Society,Zurich: 4-year PhD Position: Meaning In Life in the Digital Society,2024-05-20-phd-uzh,article,information page,,,English,UZH,ZH,job,,,,,1536,uzh,,,,,,
9619,"JOB: Lausanne: three PhD Students (for 4 years, 100%) ","Lausanne: three PhD Students (for 4 years, 100%) ",2024-05-21-pdh-unil,article,information page,,,English,UniL,VD,job,,,,,19,unil,,,,,,
9620,JOB: Lugano: 3-year Postdoc USI,Lugano: 3-year Postdoc USI,2024-06-30-postdoc-usi,article,information page,,,English,USI,TI,job,,,,,25738,usi,,,,,,
9621,JOB: Basel: PhD Opportunity in Biomedical Ethics and/or Social Psychology,Basel: PhD Opportunity in Biomedical Ethics and/or Social Psychology,2024-05-20-unibs,article,information page,,,English,UniBS,BS,job,,,,,25739,unibas,,,,,,
9622,JOB: Zurich: Professorship in Theoretical Philosophy,Zurich: Professorship in Theoretical Philosophy,2024-07-01-professorship-uzh,article,information page,,,English,UZH,ZH,job,,,,,1536,uzh,,,,,,
9623,L’origine dell’essere e del non essere,L’origine dell’essere e del non essere,2024-06-07-maccalli,article,article,,,Italian,,,,,,,,26503,maccalli,,,,,,
9624,Es gibt keine objektive Moralität,Es gibt keine objektive Moralität,2024-06-07-amberger,article,article,,,German,,,,,,,,2171,amberger,,,,,,
9625,EVENT/ARTICLE Philosophie und Musik - Pictures and Records,Philosophie und Musik - Pictures and Records,2024-06-07-philoenvrac-records,article,article about event,audio,,German,,BE,,our event,,,,26461,philoenvrac,,,,,,
9626,Bilanzen und das Problem mit der Wahrheit,Bilanzen und das Problem mit der Wahrheit,2024-06-10-possard,article,article,,,German,,,,,,,,2022,possard,,,,,,
9628,EVENT Freier Wille oder Determinismus?,Freier Wille oder Determinismus?,2024-01-12-cafe-basel,event,event,,,,,BS,,,,,,35,cafe-philo-basel,,,,,,
9629,EVENT Warum erschuf der Mensch Gott?,Warum erschuf der Mensch Gott?,2024-02-09-cafe-basel,event,event,,,,,BS,,,,,,35,cafe-philo-basel,,,,,,
9630,EVENT Macht bedeutet Vermögen,Macht bedeutet Vermögen,2024-03-08-cafe-basel,event,event,,,,,BS,,,,,,35,cafe-philo-basel,,,,,,
9631,EVENT Erben - zw. Freiheit und Gerechtigkeit,Erben - zw. Freiheit und Gerechtigkeit,2024-04-12-cafe-basel,event,event,,,,,BS,,,,,,35,cafe-philo-basel,,,,,,
9632, EVENT 9th annual conference USI,Ninth Annual Conference of the International Association for the Philosophy of Time (IAPT) ,2024-06-24-usi2,event,event,,,,USI,TI,,,,,,25738,usi,,,,,,
9633,EVENT Issues in Philosophy of Memory 4,Issues in Philosophy of Memory 4,2024-06-25-unige,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
9634,EVENT Soirée contre la Procrastination,Soirée contre la Procrastination,2024-04-10-unige2,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
9635,EVENT Mathematical Concepts,Mathematical Concepts,2024-03-19-inbegriff,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9636,EVENT Mach's Influence on Schlick,Mach's Influence on Schlick,2024-03-13-inbegriff,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9637,EVENT Metaphysical Realism: Universals,Metaphysical Realism: Universals,2024-04-08-inbegriff,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9638,EVENT TBA Bruno Poli,TBA Bruno Poli,2024-04-22-inbegriff,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9639,EVENT Austrian Philosophy – Between Bolzano and the Vienna Circle,Austrian Philosophy – Between Bolzano and the Vienna Circle,2024-05-14-inbegriff,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9640,EVENT Metaphysical Realism,Metaphysical Realism,2024-06-03-inbegriff,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9641,EVENT Franz Brentano in Vienna,Franz Brentano in Vienna,2024-06-13-inbegriff,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9642,EVENT À la racine de la personne: oubli et volonté chez Pierre De Jean Olivi,À la racine de la personne: oubli et volonté chez Pierre De Jean Olivi,2024-03-07-unige,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
9643,EVENT Explorer la notion d'oubli collectif en histoire,Explorer la notion d'oubli collectif en histoire,2024-03-07-unige2,event,event,,,,UniGE,GE,,,,,,26010,inbegriff,,,,,,
9644,EVENT Animals in Political Decision-Making,Animals in Political Decision-Making,2024-05-29-unil,event,event,,,,,VD,,,,,,19,unil,,,,,,
9645,EVENT Workshop zur Populationsethik,Workshop zur Populationsethik,2024-04-09-unifr,event,event,,,,UniFR,FR,,,,,,22,unifr,,,,,,
9646,EVENT Workshop on Value Exploration,Workshop on Value Exploration,2024-06-03-usi,event,event,,,,,TI,,,,,,25738,usi,,,,,,
9647,EVENT Conférence de Marie-Luisa Frick,Conférence de Marie-Luisa Frick,2024-04-25-sgea,event,event,,,,,GE,,,,,,26515,sgea,,,,,,
9648,EVENT Conference on Arabic and Latin Theories of the Several Senses of Being,Conference on Arabic and Latin Theories of the Several Senses of Being,2024-06-10-fslu,event,event,,,,UniLU,LU,,,,,,25772,fslu,,,,,,
9649,EVENT Authority,Authority,2024-07-02-unifr,event,event,,,,UniFR,FR,,,,,,22,unifr,,,,,,
9650,"EVENT/ARTICLE Was ist der Mensch? Grandios oder grausam, gut oder böse? ","Was ist der Mensch? Grandios oder grausam, gut oder böse? ",2024-04-04-zippra,article,article about event,,,German,,ZH,,,,,,25345,zippra,,,,,,
