new_tags,id
page type: presentation page;language: German;special content 1: high schools;special content 2: philosophy olympiad;,5614
page type: presentation page;language: German;special content 1: our publication;,4899
page type: presentation page;language: French;special content 1: press;,8789
page type: presentation page;language: German;special content 1: press;,6181
page type: presentation page;language: German;special content 1: press;,8736
page type: presentation page;language: German;special content 1: press;,8737
page type: presentation page;language: German;special content 1: press;,8738
page type: presentation page;language: German;special content 1: press;,8748
page type: presentation page;language: English;,7832
page type: presentation page;language: English;,7891
page type: presentation page;language: English;,7992
page type: presentation page;language: English;,9126
page type: presentation page;language: French;,5751
page type: presentation page;language: French;,6822
page type: presentation page;language: French;,8548
page type: presentation page;language: German;,5337
page type: presentation page;language: German;,5776
page type: presentation page;language: German;,5921
page type: presentation page;language: German;,6436
page type: presentation page;language: German;,6442
page type: presentation page;language: German;,6733
page type: presentation page;language: German;,6735
page type: presentation page;language: German;,7991
page type: presentation page;language: German;,7993
page type: presentation page;language: German;,7995
page type: presentation page;language: German;,7997
page type: presentation page;language: German;,8004
page type: presentation page;language: German;,8032
page type: presentation page;language: German;,8467
page type: presentation page;language: German;,8720
page type: presentation page;language: German;,8924
page type: presentation page;language: German;,9010
page type: presentation page;language: German;,9118
page type: presentation page;language: German;,5134
page type: presentation page;media 1: video;language: Italian;,8594
page type: presentation page;language: Italian;,8591
page type: presentation page;language: Italian;,8592
page type: presentation page;language: Italian;,8593
page type: presentation page;language: Italian;,9214
page type: presentation page;language: Italian;,9234
page type: presentation page;language: Italian;,9656
page type: presentation page ;language: English;special content 1: journal;,7728
page type: presentation page ;language: English;special content 1: journal;,8841
page type: presentation page ;language: English;special content 1: journal;,9453
page type: presentation page ;language: English;special content 1: journal;,9456
page type: presentation page ;language: multilingual;special content 1: journal;,2866
page type: article about event;media 1: audio;media 2: picture;language: English;special content 1: Agora;,9500
page type: article about event;media 1: video;media 2: picture;language: English;special content 1: Agora;,8734
page type: article about event;media 1: audio;language: English;special content 1: Agora;,8851
page type: article about event;media 1: audio;media 2: picture;language: English;special content 1: Agora;,9498
page type: article about event;media 1: audio;media 2: picture;language: English;special content 1: Agora;,9499
page type: article about event;media 1: audio;media 2: picture;language: English;special content 1: Agora;,9502
page type: article about event;media 1: audio;media 2: picture;language: German;special content 1: Agora;,8746
page type: article about event;media 1: audio;language: German;special content 1: Agora;,8852
page type: article about event;language: French;special content 1: PhD;,5035
page type: article about event;language: French;special content 1: philExpo22;,7625
page type: article about event;language: English;,7656
page type: article about event;language: English;,8411
page type: article about event;language: English;,8556
page type: article about event;language: French;,7658
page type: article about event;language: French;,8808
page type: article about event;language: German;special content 2: our event;,1315
page type: article about event;language: German;special content 2: our event;,2257
page type: article about event;language: German;,2638
page type: article about event;language: German;,2983
page type: article about event;language: German;,3112
page type: article about event;language: German;,3869
page type: article about event;language: German;,4060
page type: article about event;language: German;,4361
page type: article about event;language: German;,4474
page type: article about event;language: German;,5397
page type: article about event;language: German;,8711
page type: article about event;language: German;,8733
page type: article about event;language: Italian;,7699
page type: article about event;language: Italian;,8503
page type: article about event;language: Italian;,8505
page type: information page;language: French;special content 1: high schools;,9197
page type: information page;language: German;special content 1: high schools;special content 2: philosophy olympiad;,4062
page type: information page;language: German;special content 1: high schools;special content 2: philosophy olympiad;,5611
page type: information page;language: German;special content 1: high schools;special content 2: philosophy olympiad;,6356
page type: information page;language: German;special content 1: high schools;special content 2: philosophy olympiad;,8226
page type: information page;language: German;special content 1: high schools;special content 2: philosophy olympiad;,8922
page type: information page;language: German;special content 1: high schools;,9196
page type: information page;language: German;special content 1: high schools;special content 2: philosophy olympiad;,9681
page type: information page;language: English;,1473
page type: information page;language: English;,6509
page type: information page;language: English;,7569
page type: information page;language: English;,9119
page type: information page;language: French;,5620
page type: information page;language: French;,5627
page type: information page;language: French;,6396
page type: information page;language: French;,7581
page type: information page;language: French;,7663
page type: information page;language: French;,7667
page type: information page;language: French;,8546
page type: information page;language: German;,4993
page type: information page;language: German;,5619
page type: information page;language: German;,5626
