id,old_tags,new_tags,tagging_status,unexpected_error
8514,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8515,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8516,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8517,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8518,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8519,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8520,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8521,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8522,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8523,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8524,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8525,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8526,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8527,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
8528,article;German;book note,page type: article without DOI;language: German;special content 1: book note;,success,
4222,Italian;article;book note,page type: article without DOI;language: Italian;special content 1: book note;,success,
4258,Italian;article;book note,page type: article without DOI;language: Italian;special content 1: book note;,success,
4259,Italian;article;book note,page type: article without DOI;language: Italian;special content 1: book note;,success,
6297,Italian;article;book note,page type: article without DOI;language: Italian;special content 1: book note;,success,
8560,Italian;article;book note,page type: article without DOI;language: Italian;special content 1: book note;,success,
8956,Fluchtgeschichten;English;article,page type: article without DOI;language: English;special content 1: Fluchtgeschichten;,success,
5169,German;Fluchtgeschichten;article,page type: article without DOI;language: German;special content 1: Fluchtgeschichten;,success,
5171,German;Fluchtgeschichten;article,page type: article without DOI;language: German;special content 1: Fluchtgeschichten;,success,
5172,German;Fluchtgeschichten;article,page type: article without DOI;language: German;special content 1: Fluchtgeschichten;,success,
5173,German;Fluchtgeschichten;article,page type: article without DOI;language: German;special content 1: Fluchtgeschichten;,success,
5323,German;Fluchtgeschichten;article,page type: article without DOI;language: German;special content 1: Fluchtgeschichten;,success,
5325,German;Fluchtgeschichten;article,page type: article without DOI;language: German;special content 1: Fluchtgeschichten;,success,
5326,German;Fluchtgeschichten;article,page type: article without DOI;language: German;special content 1: Fluchtgeschichten;,success,
